Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-975956,"Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)",34,101,0.006686970338983051,2.4048540936405516E-12,3.6553782223336384E-10,1,1,7.24952878062926E-5,9606,Homo sapiens,"RPL5;RPL30;RPL3;RPL31;RPLP1;RPL12;RPLP0;RPL9;RPL7A;RPS18;RPS3;RPLP2;RPL37;RPS10;RPL23;RPS6;RPL22;RPL13A;RPL23A;RPSA;RPL3L;RPS25;RPS27;RPL27;RPL22L1;ETF1;RPL26;RPL29;UBA52","","R-HSA-927789"
R-HSA-156827,"L13a-mediated translational silencing of Ceruloplasmin expression",37,120,0.007944915254237288,3.256062086620659E-12,4.20032009174065E-10,3,3,2.1748586341887777E-4,9606,Homo sapiens,"RPL5;RPL30;RPL3;RPL31;RPLP1;RPL12;RPLP0;RPL9;RPL7A;RPS18;RPS3;RPLP2;RPL37;RPS10;EIF4B;RPL23;RPS6;RPL22;RPL13A;RPL23A;RPSA;EIF2S2;RPL3L;RPS25;RPS27;EIF3J;EIF3G;RPL27;RPL22L1;RPL26;RPL29;UBA52","","R-HSA-156832;R-HSA-156823;R-HSA-156826"
R-HSA-72706,"GTP hydrolysis and joining of the 60S ribosomal subunit",37,120,0.007944915254237288,3.256062086620659E-12,4.20032009174065E-10,3,3,2.1748586341887777E-4,9606,Homo sapiens,"RPL5;RPL30;RPL3;RPL31;RPLP1;RPL12;RPLP0;RPL9;RPL7A;RPS18;RPS3;RPLP2;RPL37;RPS10;EIF4B;RPL23;RPS6;RPL22;RPL13A;RPL23A;RPSA;EIF2S2;RPL3L;RPS25;RPS27;EIF3J;EIF3G;RPL27;RPL22L1;RPL26;RPL29;UBA52","","R-HSA-72672;R-HSA-72619;R-HSA-72671"
R-HSA-72764,"Eukaryotic Translation Termination",34,106,0.007018008474576272,8.661626971218084E-12,1.030733609574952E-9,4,5,3.6247643903146296E-4,9606,Homo sapiens,"RPL5;RPL30;RPL3;RPL31;RPLP1;RPL12;RPLP0;RPL9;RPL7A;RPS18;RPS3;RPLP2;RPL37;RPS10;RPL23;RPS6;RPL22;RPL13A;RPL23A;RPSA;RPL3L;RPS25;RPS27;RPL27;RPL22L1;ETF1;RPL26;RPL29;UBA52","","R-HSA-141671;R-HSA-141691;R-HSA-141673;R-HSA-6800138"
R-HSA-1474290,"Collagen formation",33,104,0.006885593220338983,2.300371004793078E-11,2.5534118153203167E-9,49,77,0.005582137161084529,9606,Homo sapiens,"COL17A1;COL11A1;LAMA3;COL12A1;PLOD3;LAMC2;PLOD2;PLOD1;LOXL1;LOXL2;ADAMTS2;SERPINH1;COLGALT1;CTSB;CRTAP;MMP7;LAMB3;MMP2;P3H1;PCOLCE;COL1A1;COL3A1;COL1A2;COL5A1;P4HA1;P4HA2;COL5A2;COL8A1;P4HB;PPIB;PLEC","","R-HSA-8948232;R-HSA-8944266;R-HSA-8948234;R-HSA-2002460;R-HSA-2395302;R-HSA-8948224;R-HSA-8948226;R-HSA-8948228;R-HSA-8948230;R-HSA-8948231;R-HSA-2002440;R-HSA-2395314;R-HSA-2395324;R-HSA-2395322;R-HSA-2250301;R-HSA-2022073;R-HSA-1981104;R-HSA-2002466;R-HSA-2299620;R-HSA-1474266;R-HSA-8944218;R-HSA-1981128;R-HSA-1980233;R-HSA-8944223;R-HSA-2395257;R-HSA-1981120;R-HSA-8944214;R-HSA-8944232;R-HSA-1650808;R-HSA-2002428;R-HSA-2022141;R-HSA-2395340;R-HSA-8944225;R-HSA-2213192;R-HSA-8944227;R-HSA-2089971;R-HSA-2396234;R-HSA-2213201;R-HSA-2213200;R-HSA-8948219;R-HSA-2395223;R-HSA-2213205;R-HSA-2152276;R-HSA-2243926;R-HSA-8948222;R-HSA-2213207;R-HSA-8944240;R-HSA-2243931;R-HSA-1981157"
R-HSA-927802,"Nonsense-Mediated Decay (NMD)",36,124,0.008209745762711865,3.2936431360042207E-11,3.2277702732841362E-9,5,6,4.3497172683775554E-4,9606,Homo sapiens,"RPL5;RPL30;RPL3;RPL31;RPLP1;RPL12;RPLP0;RPL9;RPL7A;RPS18;RPS3;RPLP2;RPL37;RPS10;RPL23;RPS6;RPL22;RPL13A;RPL23A;RPSA;UPF3A;RPL3L;RPS25;RPS27;RPL27;RPL22L1;ETF1;RPL26;RPL29;UBA52","","R-HSA-927836;R-HSA-927789;R-HSA-927832;R-HSA-927813;R-HSA-927889"
R-HSA-975957,"Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)",36,124,0.008209745762711865,3.2936431360042207E-11,3.2277702732841362E-9,4,5,3.6247643903146296E-4,9606,Homo sapiens,"RPL5;RPL30;RPL3;RPL31;RPLP1;RPL12;RPLP0;RPL9;RPL7A;RPS18;RPS3;RPLP2;RPL37;RPS10;RPL23;RPS6;RPL22;RPL13A;RPL23A;RPSA;UPF3A;RPL3L;RPS25;RPS27;RPL27;RPL22L1;ETF1;RPL26;RPL29;UBA52","","R-HSA-927836;R-HSA-927832;R-HSA-927813;R-HSA-927889"
R-HSA-422475,"Axon guidance",94,585,0.03873146186440678,3.7078229375708815E-11,3.44827533194092E-9,104,298,0.021603595766275192,9606,Homo sapiens,"ITGB1;RPL5;RPL30;NRP2;HSP90AB1;RPL3;TRIO;RPL31;ARPC1B;RPLP1;RPLP0;AP2A1;MSI1;VLDLR;RPL9;ACTB;RPS6KA4;RPL7A;RPS18;TUBB3;DPYSL3;CFL1;GRB10;DAG1;RPLP2;NRCAM;ITGAV;RPL37;RPS10;AP2M1;CAP1;ACTR3;ACTR2;MMP2;ITGA2;RPL23;RPS6;RPL22;RPL13A;RPSA;ANK3;SHTN1;MYL6;RASA1;NUMB;MYH9;RPL27;ETF1;RPL26;TLN1;RPL29;PFN1;UBA52;RPN2;ROCK1;RPL12;STK4;RAP1GAP;PSMB6;PSMB7;PRKAR2A;PLXNA2;RPS3;MYH14;PLCG1;PAK3;PDLIM7;RAP1GAP2;VASP;MSN;RPL23A;ARPC4;MYO9B;UPF3A;ARPC5;AP2B1;RPL3L;PSMB8;RPS25;COL3A1;RPS27;CXCL12;ARPC2;DLG3;COL5A1;ARPC3;COL5A2;GRB2;RPL22L1","","R-HSA-419087;R-HSA-3928625;R-HSA-3928616;R-HSA-593690;R-HSA-9011347;R-HSA-3928608;R-HSA-8986258;R-HSA-9011346;R-HSA-418850;R-HSA-622382;R-HSA-3928595;R-HSA-392749;R-HSA-434990;R-HSA-392748;R-HSA-392751;R-HSA-418858;R-HSA-418856;R-HSA-447030;R-HSA-555065;R-HSA-9010872;R-HSA-418865;R-HSA-399934;R-HSA-399935;R-HSA-419644;R-HSA-3928577;R-HSA-419645;R-HSA-399933;R-HSA-3928576;R-HSA-399930;R-HSA-418874;R-HSA-399931;R-HSA-399928;R-HSA-399942;R-HSA-8855237;R-HSA-376134;R-HSA-399941;R-HSA-8855747;R-HSA-399939;R-HSA-8854466;R-HSA-399936;R-HSA-8855232;R-HSA-399950;R-HSA-399951;R-HSA-376140;R-HSA-399946;R-HSA-399947;R-HSA-399944;R-HSA-8855508;R-HSA-428883;R-HSA-399952;R-HSA-9010641;R-HSA-8855259;R-HSA-8853734;R-HSA-375151;R-HSA-3928657;R-HSA-8986083;R-HSA-392053;R-HSA-392054;R-HSA-8985594;R-HSA-3928654;R-HSA-392051;R-HSA-3928641;R-HSA-419197;R-HSA-3928640;R-HSA-8853755;R-HSA-8853753;R-HSA-8985591;R-HSA-443783;R-HSA-443779;R-HSA-9010190;R-HSA-445071;R-HSA-8853774;R-HSA-445067;R-HSA-374677;R-HSA-445079;R-HSA-445076;R-HSA-445077;R-HSA-374675;R-HSA-374686;R-HSA-374680;R-HSA-4093339;R-HSA-8853793;R-HSA-445088;R-HSA-445089;R-HSA-9680443;R-HSA-4093330;R-HSA-374696;R-HSA-4093331;R-HSA-549060;R-HSA-416723;R-HSA-9014610;R-HSA-373730;R-HSA-8855915;R-HSA-373736;R-HSA-9011300;R-HSA-373739;R-HSA-419049;R-HSA-428534;R-HSA-8854899;R-HSA-9014652;R-HSA-428531;R-HSA-8854897;R-HSA-9011313;R-HSA-8854905"
R-HSA-2408522,"Selenoamino acid metabolism",43,180,0.011917372881355932,1.7932155760291835E-10,1.5780297069056815E-8,12,33,0.0023923444976076554,9606,Homo sapiens,"RPL5;RPL30;RPL3;NNMT;RPL31;RPLP1;RPL12;RPLP0;RPL9;RPL7A;RPS18;CBS;LARS;RPS3;RPLP2;RPL37;RPS10;EEFSEC;RPL23;RPS6;RPL22;RPL13A;SARS;RPL23A;RPSA;MAT1A;RPL3L;GNMT;SEPSECS;RPS25;RPS27;CTH;RPL27;RPL22L1;RPL26;RPL29;EEF1E1;UBA52","","R-HSA-2408551;R-HSA-2408544;R-HSA-2408529;R-HSA-2408546;R-HSA-2408509;R-HSA-2408526;R-HSA-2408559;R-HSA-2408543;R-HSA-2408537;R-HSA-5333615;R-HSA-2408555;R-HSA-2408539"
R-HSA-192823,"Viral mRNA Translation",33,114,0.007547669491525424,2.3113810865282858E-10,1.9184463018184772E-8,2,2,1.449905756125852E-4,9606,Homo sapiens,"RPL5;RPL30;RPL3;RPL31;RPLP1;RPL12;RPLP0;RPL9;RPL7A;RPS18;RPS3;RPLP2;RPL37;RPS10;RPL23;RPS6;RPL22;RPL13A;RPL23A;RPSA;RPL3L;RPS25;RPS27;RPL27;RPL22L1;RPL26;RPL29;UBA52","","R-HSA-192704;R-HSA-192841"
R-HSA-376176,"Signaling by ROBO receptors",50,235,0.015558792372881356,3.0357250047075013E-10,2.398222753718926E-8,17,60,0.004349717268377556,9606,Homo sapiens,"RPL5;RPL30;NRP2;RPL3;RPN2;RPL31;RPLP1;RPL12;RPLP0;MSI1;RPL9;PSMB6;RPL7A;PSMB7;RPS18;PRKAR2A;RPS3;DAG1;RPLP2;RPL37;PAK3;RPS10;CAP1;VASP;RPL23;RPS6;RPL22;RPL13A;RPL23A;RPSA;MYO9B;UPF3A;RPL3L;PSMB8;RPS25;RPS27;CXCL12;RPL27;RPL22L1;ETF1;RPL26;RPL29;PFN1;UBA52","","R-HSA-9010190;R-HSA-376140;R-HSA-8986083;R-HSA-9011300;R-HSA-428534;R-HSA-9010872;R-HSA-8985594;R-HSA-428883;R-HSA-9014652;R-HSA-428531;R-HSA-9010641;R-HSA-9011313;R-HSA-9011347;R-HSA-8986258;R-HSA-9014610;R-HSA-9011346;R-HSA-8985591"
R-HSA-9675108,"Nervous system development",95,621,0.041114936440677964,3.623519262418995E-10,2.753874639438436E-8,106,324,0.0234884732492388,9606,Homo sapiens,"ITGB1;RPL5;RPL30;NRP2;HSP90AB1;RPL3;TRIO;RPL31;ARPC1B;RPLP1;RPLP0;AP2A1;MSI1;VLDLR;RPL9;ACTB;RPS6KA4;RPL7A;RPS18;TUBB3;DPYSL3;CFL1;GRB10;DAG1;RPLP2;NRCAM;ITGAV;RPL37;RPS10;AP2M1;CAP1;ACTR3;ACTR2;MMP2;ITGA2;RPL23;RPS6;RPL22;RPL13A;RPSA;ANK3;SHTN1;MYL6;RASA1;NUMB;MYH9;RPL27;ETF1;RPL26;UTRN;TLN1;RPL29;PFN1;UBA52;RPN2;ROCK1;RPL12;STK4;RAP1GAP;PSMB6;PSMB7;PRKAR2A;PLXNA2;RPS3;MYH14;PLCG1;PAK3;PDLIM7;RAP1GAP2;VASP;MSN;RPL23A;ARPC4;MYO9B;UPF3A;ARPC5;AP2B1;RPL3L;PSMB8;RPS25;COL3A1;RPS27;CXCL12;ARPC2;DLG3;COL5A1;ARPC3;COL5A2;GRB2;RPL22L1","","R-HSA-419087;R-HSA-3928625;R-HSA-3928616;R-HSA-593690;R-HSA-9011347;R-HSA-3928608;R-HSA-8986258;R-HSA-9011346;R-HSA-418850;R-HSA-622382;R-HSA-3928595;R-HSA-392749;R-HSA-434990;R-HSA-392748;R-HSA-392751;R-HSA-418858;R-HSA-418856;R-HSA-447030;R-HSA-555065;R-HSA-9010872;R-HSA-418865;R-HSA-399934;R-HSA-399935;R-HSA-419644;R-HSA-3928577;R-HSA-419645;R-HSA-399933;R-HSA-3928576;R-HSA-399930;R-HSA-418874;R-HSA-399931;R-HSA-399928;R-HSA-9619666;R-HSA-399942;R-HSA-8855237;R-HSA-376134;R-HSA-399941;R-HSA-8855747;R-HSA-399939;R-HSA-8854466;R-HSA-9619668;R-HSA-399936;R-HSA-8855232;R-HSA-399950;R-HSA-399951;R-HSA-376140;R-HSA-399946;R-HSA-399947;R-HSA-399944;R-HSA-8855508;R-HSA-428883;R-HSA-399952;R-HSA-9010641;R-HSA-8855259;R-HSA-8853734;R-HSA-375151;R-HSA-3928657;R-HSA-8986083;R-HSA-392053;R-HSA-392054;R-HSA-8985594;R-HSA-3928654;R-HSA-392051;R-HSA-3928641;R-HSA-419197;R-HSA-3928640;R-HSA-8853755;R-HSA-8853753;R-HSA-8985591;R-HSA-443783;R-HSA-443779;R-HSA-9010190;R-HSA-445071;R-HSA-8853774;R-HSA-445067;R-HSA-374677;R-HSA-445079;R-HSA-445076;R-HSA-445077;R-HSA-374675;R-HSA-374686;R-HSA-374680;R-HSA-4093339;R-HSA-8853793;R-HSA-445088;R-HSA-445089;R-HSA-9680443;R-HSA-4093330;R-HSA-374696;R-HSA-4093331;R-HSA-549060;R-HSA-416723;R-HSA-9014610;R-HSA-373730;R-HSA-8855915;R-HSA-373736;R-HSA-9011300;R-HSA-373739;R-HSA-419049;R-HSA-428534;R-HSA-8854899;R-HSA-9014652;R-HSA-428531;R-HSA-8854897;R-HSA-9011313;R-HSA-8854905"
